Date,Venue,City,Region,Composer Name,Variant Title,Work Title,Concert Info,Works Info,Conductor/Performer,Ensemble,Holdings 1,Holdings 2,URL [primary source],URL [catalog]
1885-04-25T08:00,University Hall,Ann Arbor,Michigan,"Mendelssohn, Felix",Prelude and Fugue,Prelude and Fugue,University Musical Society,Opus/number not identified,,,Ann Arbor District Library: UMS Concert Season VI (1884-1885); Programs_18850425,,http://ums.aadl.org/ums/programs_18850425,
1885-04-25T08:00,University Hall,Ann Arbor,Michigan,"Schumann, Robert",Des Abends,"Des Abends - Fantasiestücke, Op. 12",University Musical Society,,,,Ann Arbor District Library: UMS Concert Season VI (1884-1885); Programs_18850425,,http://ums.aadl.org/ums/programs_18850425,
1885-04-25T08:00,University Hall,Ann Arbor,Michigan,"Liszt, Franz","Rhapsodie, Hongroise No. 6","Rhapsodie Hongroise No. 6, S.244/6",University Musical Society,,,,Ann Arbor District Library: UMS Concert Season VI (1884-1885); Programs_18850425,,http://ums.aadl.org/ums/programs_18850425,
1885-05-02T02:00,Weber Music Hall,Chicago,Illinois,"Beethoven, Ludwig van","Piano Sonata, Op. 31, No, 2","Piano Sonata No. 17, Op. 31 No. 2",Third Pianoforte Concert,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1885-05-02T02:00,Weber Music Hall,Chicago,Illinois,"Brahms, Johannes",Gavotte,Gavotte von Christ. W. Gluck,Third Pianoforte Concert,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1885-05-02T02:00,Weber Music Hall,Chicago,Illinois,"Rubinstein, Anton","Romance, Op. 44, No. 1","Romance - 6 Soirées à Saint-Petersbourg, Op. 44",Third Pianoforte Concert,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1885-05-02T02:00,Weber Music Hall,Chicago,Illinois,"Rubinstein, Anton","Barcarolle, Op. 30","Barcarolle - 2 Pieces, Op. 30",Third Pianoforte Concert,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1885-05-02T02:00,Weber Music Hall,Chicago,Illinois,"Rubinstein, Anton",Tarantelle,"Tarantelle, Op. 6",Third Pianoforte Concert,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1885-05-02T02:00,Weber Music Hall,Chicago,Illinois,"MacDowell, Edward",Erzählung,"Erzählung - 2 Fantasiestücke, Op. 17",Third Pianoforte Concert,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1885-05-02T02:00,Weber Music Hall,Chicago,Illinois,"MacDowell, Edward",Prelude and Fugue,"Prelude and Fugue, Op. 13",Third Pianoforte Concert,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1885-05-02T02:00,Weber Music Hall,Chicago,Illinois,"MacDowell, Edward",Hexentanz,"Hexentanz - 2 Fantasiestücke, Op. 17",Third Pianoforte Concert,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1885-05-02T02:00,Weber Music Hall,Chicago,Illinois,"Liszt, Franz",Spinnlied from Fliegender Hollaender,"Spinnerlied aus dem Fliegenden Holländer, S.440",Third Pianoforte Concert,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1885-05-02T02:00,Weber Music Hall,Chicago,Illinois,"Liszt, Franz","Polonaise, E Major","Polonaise, S.223 No. 2",Third Pianoforte Concert,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1885-05-06T00:00,,Erie,Pennsylvania,"Beethoven, Ludwig van","Sonata Appassionata, Op. 57","Piano Sonata No. 23, Op. 57",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1885-05-06T00:00,,Erie,Pennsylvania,"Chopin, Fryderyk",Prelude D flat,"Prelude, Op. 28 No. 15",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1885-05-06T00:00,,Erie,Pennsylvania,"Chopin, Fryderyk",Polonaise C minor,"Polonaise, Op.40, No. 2",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1885-05-06T00:00,,Erie,Pennsylvania,"Chopin, Fryderyk",Nocturne in E major,"Nocturne, Op. 62 No. 2",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1885-05-06T00:00,,Erie,Pennsylvania,"Chopin, Fryderyk",Ballade in A flat,"Ballade in A-flat Major, Op. 47",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1885-05-06T00:00,,Erie,Pennsylvania,"MacDowell, Edward",Suite Moderne,Suite Moderne,,Opus/number not identified,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1885-05-06T00:00,,Erie,Pennsylvania,"Tanz, [?]",Marsch-Phantaisie,,,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1885-05-06T00:00,,Erie,Pennsylvania,"Schubert, Franz",Impromptu,Impromptu,,Opus/number not identified,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1885-05-06T00:00,,Erie,Pennsylvania,"Hiller, Ferdinand",Zur Guitarre,"Zur Guitarre, Op. 97",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1885-05-06T00:00,,Erie,Pennsylvania,"Schubert, Franz / Liszt, Franz",Soirée de Vienne (Valse),"Soirées de Vienne, S.427",,Opus/number not identified,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1885-05-06T00:00,,Erie,Pennsylvania,"Mendelssohn, Felix",Prelude and Fugue in E minor,"Prelude and Fugue in E minor - 6 Preludes and Fugues, Op. 35",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1885-05-06T00:00,,Erie,Pennsylvania,"Schumann, Robert",Des Abends,"Des Abends - Fantasiestücke, Op. 12",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1885-05-06T00:00,,Erie,Pennsylvania,"Dulcken, Ferdinand Quentin",Minuetto,"Minuet de Bocherini, Op. 107",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1885-05-06T00:00,,Erie,Pennsylvania,"Liszt, Franz","Rhapsodie Hongroise, No. 6","Rhapsodie Hongroise No. 6, S.244/6",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1885-09-27T00:00,Casino,New York,New York,"Liszt, Franz","Rhapsodie Hongroise, No. 13","Rhapsodie Hongroise No. 13, S.244/13",Indoor Sunday Popular Concerts,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1885-09-27T00:00,Casino,New York,New York,"Rubinstein, Anton",Romance,"Romance - 6 Soirées à Saint-Petersbourg, Op. 44",Indoor Sunday Popular Concerts,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1885-09-27T00:00,Casino,New York,New York,"MacDowell, Edward",Hexentanz,"Hexentanz - 2 Fantasiestücke, Op. 17",Indoor Sunday Popular Concerts,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1885-09-27T00:00,Casino,New York,New York,"Gottschalk, Louis M.",Tremolo (Study),"Tremolo, Op. 58",Indoor Sunday Popular Concerts,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1886-05-30T08:30,Salon Capriles,Caracas,Venezuela,"Liszt, Franz",Rhapsodie Hongroise No. 2,"Rhapsodie Hongroise No. 2, S.244/2",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1886-05-30T08:30,Salon Capriles,Caracas,Venezuela,"Chopin, Fryderyk",Nocturne,Nocturne,,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1886-05-30T08:30,Salon Capriles,Caracas,Venezuela,"Kullak, Theodor",Study in Octaves,"Schule des Octavenspiels, Op.48",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1886-05-30T08:30,Salon Capriles,Caracas,Venezuela,"MacDowell, Edward",Hexentanz,"Hexentanz - 2 Fantasiestücke, Op. 17",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1886-05-30T08:30,Salon Capriles,Caracas,Venezuela,"Gottschalk, Louis M.",La Jota Aragonesa,"La Jota Aragonesa, Op. 14",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1886-05-30T08:30,Salon Capriles,Caracas,Venezuela,"Liszt, Franz",The Spinning Wheel,"Spinnerlied aus dem Fliegenden Holländer, S.440",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1886-05-30T08:30,Salon Capriles,Caracas,Venezuela,"Liszt, Franz",La Campanella,"La Campanella - Grandes études de Paganini, S.141",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1886-05-30T08:30,Salon Capriles,Caracas,Venezuela,"Carreño, Teresa",Venise (Barcarolle),"Esquisses italiennes. No. 1 Venise, Réverie-Barcarolle, Op. 33",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1886-05-30T08:30,Salon Capriles,Caracas,Venezuela,"Liszt, Franz",Rhapsodie Hongroise No. 6,"Rhapsodie Hongroise No. 6, S.244/6",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1886-09-07T08:00,Teatro Guzman Blanco,Caracas,Venezuela,"Liszt, Franz",Fantaisie Hongroise con orquesta,"Fantasie über ungarische Volksmelodien, S.123",Gran Concierto de Gala del ilustre Americano,,,,"Teresa Carreño Collection. Archives and Special Collections Library, Vassar College: Folder 14.8 Concert Programs",,,
1886-09-07T08:00,Teatro Guzman Blanco,Caracas,Venezuela,"Chopin, Fryderyk",Berceuse,"Berceuse, Op. 57",Gran Concierto de Gala del ilustre Americano,,,,"Teresa Carreño Collection. Archives and Special Collections Library, Vassar College: Folder 14.8 Concert Programs",,,
1886-09-07T08:00,Teatro Guzman Blanco,Caracas,Venezuela,"Carreño, Teresa",Une Revue a Prague,"Une revue a_ Prague Caprice de concert, Op. 27",Gran Concierto de Gala del ilustre Americano,,,,"Teresa Carreño Collection. Archives and Special Collections Library, Vassar College: Folder 14.8 Concert Programs",,,
1886-09-07T08:00,Teatro Guzman Blanco,Caracas,Venezuela,"Gottschalk, Louis M.",Fantaisie sur “Le Miserere” du Trovatore,"Miserere du Trovatore, Op. 52",Gran Concierto de Gala del ilustre Americano,,,,"Teresa Carreño Collection. Archives and Special Collections Library, Vassar College: Folder 14.8 Concert Programs",,,
1886-09-07T08:00,Teatro Guzman Blanco,Caracas,Venezuela,"Weber, Carl Maria von / Liszt, Franz",Polonaise con orquesta,"Polonaise brillante, Op. 72, S455",Gran Concierto de Gala del ilustre Americano,,,,"Teresa Carreño Collection. Archives and Special Collections Library, Vassar College: Folder 14.8 Concert Programs",,,
1887-01-03T00:00,Mechanics Hall,Worcester,Massachusetts,"Chopin, Fryderyk","Concerto, E minor","Piano Concerto No. 1, Op. 11",Fifth Grand Concert,,"Listemann, Bernhard",,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1887-01-03T00:00,Mechanics Hall,Worcester,Massachusetts,"Beethoven, Ludwig van",Andante in F,Andante favori WoO 57,Fifth Grand Concert,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1887-01-03T00:00,Mechanics Hall,Worcester,Massachusetts,"Liszt, Franz","Etude, ""La Campanella""","La Campanella - Grandes études de Paganini, S.141",Fifth Grand Concert,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1887-01-03T00:00,Mechanics Hall,Worcester,Massachusetts,"MacDowell, Edward",Hexentanz,"Hexentanz - 2 Fantasiestücke, Op. 17",Fifth Grand Concert,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1887-01-03T00:00,Mechanics Hall,Worcester,Massachusetts,"Gottschalk, Louis M.",Pasquinade,"Pasquinade, Op. 59",Fifth Grand Concert,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
1887-01-13T00:00,Queen's Hall,Montreal,Canada,"Chopin, Fryderyk",Concerto in E minor,"Piano Concerto No. 1, Op. 11",First Grand Concert,Orchestral accompaniment on second piano,"Lavigne, Emery",,"Teresa Carreño Collection. Archives and Special Collections Library, Vassar College: Folder 14.9 Concert Programs",,,
1887-01-13T00:00,Queen's Hall,Montreal,Canada,"Beethoven, Ludwig van",Andante in F,Andante favori WoO 57,First Grand Concert,,,,"Teresa Carreño Collection. Archives and Special Collections Library, Vassar College: Folder 14.9 Concert Programs",,,
1887-01-13T00:00,Queen's Hall,Montreal,Canada,"Rubinstein, Anton / Beethoven, Ludwig van","March from ""Ruins of Athens, (Beethoven)","Marcia alla turca - Die Ruinen von Athen, Op. 113",First Grand Concert,,,,"Teresa Carreño Collection. Archives and Special Collections Library, Vassar College: Folder 14.9 Concert Programs",,,
1887-01-13T00:00,Queen's Hall,Montreal,Canada,"Chopin, Fryderyk",Berceuse,"Berceuse, Op. 57",First Grand Concert,,,,"Teresa Carreño Collection. Archives and Special Collections Library, Vassar College: Folder 14.9 Concert Programs",,,
1887-01-13T00:00,Queen's Hall,Montreal,Canada,"Liszt, Franz",La Campanella (study),"La Campanella - Grandes études de Paganini, S.141",First Grand Concert,,,,"Teresa Carreño Collection. Archives and Special Collections Library, Vassar College: Folder 14.9 Concert Programs",,,
1887-01-13T00:00,Queen's Hall,Montreal,Canada,"Liszt, Franz",Rhapsodie Hongroise No. 6,"Rhapsodie Hongroise No. 6, S.244/6",First Grand Concert,,,,"Teresa Carreño Collection. Archives and Special Collections Library, Vassar College: Folder 14.9 Concert Programs",,,
1887-01-14T00:00,Queen's Hall,Montreal,Canada,"Beethoven, Ludwig van",Sonata Appassionata,"Piano Sonata No. 23, Op. 57",Second Grand Concert,,,,"Teresa Carreño Collection. Archives and Special Collections Library, Vassar College: Folder 14.9 Concert Programs",Archivo Histórico de Teresa Carreño en Caracas,,
1887-01-14T00:00,Queen's Hall,Montreal,Canada,"Rubinstein, Anton",Romanza in E-flat.,"Romance - 6 Soirées à Saint-Petersbourg, Op. 44",Second Grand Concert,,,,"Teresa Carreño Collection. Archives and Special Collections Library, Vassar College: Folder 14.9 Concert Programs",Archivo Histórico de Teresa Carreño en Caracas,,
1887-01-14T00:00,Queen's Hall,Montreal,Canada,"Rubinstein, Nikolay",Tarantelle,"Tarantelle, Op. 14",Second Grand Concert,,,,"Teresa Carreño Collection. Archives and Special Collections Library, Vassar College: Folder 14.9 Concert Programs",Archivo Histórico de Teresa Carreño en Caracas,,
1887-01-14T00:00,Queen's Hall,Montreal,Canada,"MacDowell, Edward","""Hexentanz"" (Witches Dance)","Hexentanz - 2 Fantasiestücke, Op. 17",Second Grand Concert,,,,"Teresa Carreño Collection. Archives and Special Collections Library, Vassar College: Folder 14.9 Concert Programs",Archivo Histórico de Teresa Carreño en Caracas,,
1887-01-14T00:00,Queen's Hall,Montreal,Canada,"Carreño, Teresa","""Le Printemps"" (waltz) ""Springtime""","Le printemps. 3ème Valse de Salon, Op. 25",Second Grand Concert,,,,"Teresa Carreño Collection. Archives and Special Collections Library, Vassar College: Folder 14.9 Concert Programs",Archivo Histórico de Teresa Carreño en Caracas,,
1887-01-14T00:00,Queen's Hall,Montreal,Canada,"Gottschalk, Louis M.",Ballade (ms.),Ballade,Second Grand Concert,,,,"Teresa Carreño Collection. Archives and Special Collections Library, Vassar College: Folder 14.9 Concert Programs",Archivo Histórico de Teresa Carreño en Caracas,,
1887-01-14T00:00,Queen's Hall,Montreal,Canada,"Gottschalk, Louis M.",Pasquinade,"Pasquinade, Op. 59",Second Grand Concert,,,,"Teresa Carreño Collection. Archives and Special Collections Library, Vassar College: Folder 14.9 Concert Programs",Archivo Histórico de Teresa Carreño en Caracas,,
1887-01-28T00:00,Smith & Nixon's Hall,Cincinnati,Ohio,"Beethoven, Ludwig van",Moonlight Sonata,"Piano Sonata No. 14, Op. 27 No. 2",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",Archivo Histórico de Teresa Carreño en Caracas,,
1887-01-28T00:00,Smith & Nixon's Hall,Cincinnati,Ohio,"Carreño, Teresa",Prelude B flat,Preludio,,Opus/number not identified,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",Archivo Histórico de Teresa Carreño en Caracas,,
1887-01-28T00:00,Smith & Nixon's Hall,Cincinnati,Ohio,"Chopin, Fryderyk",Nocturne F major,"Nocturne, Op. 15, No. 2",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",Archivo Histórico de Teresa Carreño en Caracas,,
1887-01-28T00:00,Smith & Nixon's Hall,Cincinnati,Ohio,"Chopin, Fryderyk",Valse in A flat,"Waltz in A-flat major, Op. 42",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",Archivo Histórico de Teresa Carreño en Caracas,,
1887-01-28T00:00,Smith & Nixon's Hall,Cincinnati,Ohio,"Rubinstein, Anton",Romanza,"Romance - 6 Soirées à Saint-Petersbourg, Op. 44",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",Archivo Histórico de Teresa Carreño en Caracas,,
1887-01-28T00:00,Smith & Nixon's Hall,Cincinnati,Ohio,"Rubinstein, Anton",Barcarolle,Barcarolle,,Opus/number not identified,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",Archivo Histórico de Teresa Carreño en Caracas,,
1887-01-28T00:00,Smith & Nixon's Hall,Cincinnati,Ohio,"Rubinstein, Nikolay",Tarantelle,"Tarantelle, Op. 14",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",Archivo Histórico de Teresa Carreño en Caracas,,
1887-01-28T00:00,Smith & Nixon's Hall,Cincinnati,Ohio,"MacDowell, Edward",Erzählung,"Erzählung - 2 Fantasiestücke, Op. 17",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",Archivo Histórico de Teresa Carreño en Caracas,,
1887-01-28T00:00,Smith & Nixon's Hall,Cincinnati,Ohio,"MacDowell, Edward",Hexentanz,"Hexentanz - 2 Fantasiestücke, Op. 17",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",Archivo Histórico de Teresa Carreño en Caracas,,
1887-01-28T00:00,Smith & Nixon's Hall,Cincinnati,Ohio,"Liszt, Franz",Grande Polonaise in E major,"Polonaise, S.223 No. 2",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",Archivo Histórico de Teresa Carreño en Caracas,,
1887-10-20T00:00,Music Hall,Taunton,Massachusetts,"Liszt, Franz",Fantaisie Hongroise (with orchestra),"Fantasie über ungarische Volksmelodien, S.123",1887 Festival of the S. e Massachusetts Musical Association,,"Zerrahn, Carl",Blaisdell's Orchestra,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",,,
