Decade,Date,Venue,City,State,Country,Coverage,Composer Name,Variant Title,Work Title,Concert Info,Works Info,Conductor/Performer,Ensemble,Holdings 1,RISM 1,Holdings 2,RISM 2,Resource URL,Record URL,,
1890,1893-11-29T19:30,Gebouw voor Kunsten en Wetenschappen,Hague,,Netherlands,"52.0704978, 4.3006999",Weber-Liszt,Polonaise brillante voor piano en orkest.,"Polonaise Brillante, op. 72, S455",,,"Hol, Richard",Royal Concertgebouw Orchestra,Stadsarchief Amsterdam,NL-Asta,,,,http://archief.concertgebouworkest.nl/nl/archief/zoeken/,,
1890,1893-12-11T19:30,Saal der Singakademie,Berlin,,Germany,"52.5200066, 13.404954","Chopin, Fryderyk",Klavier-Concert E-moll,"Piano Concerto no. 1, op. 11",,,"Schuch, Ernst",Berlin Philharmonic,Berliner Philharmoniker Archiv,,,,http://documentingcarreno.org/items/show/295,,,
1890,1893-12-28T20:00,Royal Concertgebouw,Amsterdam,,Netherlands,"52.3702157, 4.8951679","d'Albert, Eugen","Pianoconcert nr. 2 in E gr.t., op. 12","Piano Concerto no. 2, op. 12",,,"d'Albert, Eugen",Royal Concertgebouw Orchestra,Stadsarchief Amsterdam,NL-Asta,,,,http://archief.concertgebouworkest.nl/nl/archief/zoeken/,,
1890,1895-11-23T00:00,Crystal Palace,London,,England,"51.5073509, -0.1277583","Grieg, Edvard",Concerto for Pianoforte and Orchestra in A (Op. 16),"Piano Concerto in A minor, op. 16",Sunday Concert; Debut,,,,"Royal College of Music, Library: Crystal Palace Saturday Concerts: Box 25 (1895-96), 35 A",GB-Lcm,,,,http://www.concertprogrammes.org.uk/html/search/verb/GetRecord/4472,,
1890,1896-02-03T19:30,Saal der Singakademie,Berlin,,Germany,"52.5200066, 13.404954","Beethoven, Ludwig van","Klavierconcert No. 5, Es-dur, Op. 73","Piano Concerto no. 5, op. 73",,,"Nikisch, Arthur",Berlin Philharmonic,Berliner Philharmoniker Archiv,,,,http://documentingcarreno.org/items/show/298,,,
1890,1896-02-03T19:30,Saal der Singakademie,Berlin,,Germany,"52.5200066, 13.404954","Liszt, Franz",Ungarische Fantasie für Klavier mit Orchester (1852),"Fantasie über ungarische Volksmelodien, S.123",,,"Nikisch, Arthur",Berlin Philharmonic,Berliner Philharmoniker Archiv,,,,http://documentingcarreno.org/items/show/298,,,
1890,1896-02-20T19:30,Saal der Singakademie,Berlin,,Germany,"52.5200066, 13.404954","Beethoven, Ludwig van",Sonate appassionate F-moll op. 57,"Piano Sonata no. 23, op. 57",,,,,"New York Public Library, Performing Arts Division: JOB – 88 – 4, Series II, folder 2: Carreño Program",US-Nyp,,,http://documentingcarreno.org/items/show/320,http://catalog.nypl.org/record=b18275085~S1,,
1890,1896-02-20T19:30,Saal der Singakademie,Berlin,,Germany,"52.5200066, 13.404954","Chopin, Fryderyk",Nocturne Des-dur,"Nocturne, op. 27 no. 2",,,,,"New York Public Library, Performing Arts Division: JOB – 88 – 4, Series II, folder 2: Carreño Program",US-Nyp,,,http://documentingcarreno.org/items/show/320,http://catalog.nypl.org/record=b18275085~S1,,
1890,1896-02-20T19:30,Saal der Singakademie,Berlin,,Germany,"52.5200066, 13.404954","Chopin, Fryderyk",Etude Ges-dur,"Etude, op. 10 no. 5",,,,,"New York Public Library, Performing Arts Division: JOB – 88 – 4, Series II, folder 2: Carreño Program",US-Nyp,,,http://documentingcarreno.org/items/show/320,http://catalog.nypl.org/record=b18275085~S1,,
1890,1896-02-20T19:30,Saal der Singakademie,Berlin,,Germany,"52.5200066, 13.404954","Chopin, Fryderyk",Polonaise Es-moll op. 26,"Polonaise, op. 26 no. 2",,,,,"New York Public Library, Performing Arts Division: JOB – 88 – 4, Series II, folder 2: Carreño Program",US-Nyp,,,http://documentingcarreno.org/items/show/320,http://catalog.nypl.org/record=b18275085~S1,,
1890,1896-02-20T19:30,Saal der Singakademie,Berlin,,Germany,"52.5200066, 13.404954","Chopin, Fryderyk",Barcarolle,"Barcarolle, op. 60",,,,,"New York Public Library, Performing Arts Division: JOB – 88 – 4, Series II, folder 2: Carreño Program",US-Nyp,,,http://documentingcarreno.org/items/show/320,http://catalog.nypl.org/record=b18275085~S1,,
1890,1896-02-20T19:30,Saal der Singakademie,Berlin,,Germany,"52.5200066, 13.404954","Chopin, Fryderyk",Ballade As-dur op. 47,"Ballade in A-flat Major, op. 47",,,,,"New York Public Library, Performing Arts Division: JOB – 88 – 4, Series II, folder 2: Carreño Program",US-Nyp,,,http://documentingcarreno.org/items/show/320,http://catalog.nypl.org/record=b18275085~S1,,
1890,1896-02-20T19:30,Saal der Singakademie,Berlin,,Germany,"52.5200066, 13.404954","Beethoven, Ludwig van",Rondo G-dur op. 51,"Rondo, op. 51 no. 2",,,,,"New York Public Library, Performing Arts Division: JOB – 88 – 4, Series II, folder 2: Carreño Program",US-Nyp,,,http://documentingcarreno.org/items/show/320,http://catalog.nypl.org/record=b18275085~S1,,
1890,1896-02-20T19:30,Saal der Singakademie,Berlin,,Germany,"52.5200066, 13.404954","Schubert, Franz",Impromptu op. 90 No. 2,"Impromptu, D.899, no. 2",,,,,"New York Public Library, Performing Arts Division: JOB – 88 – 4, Series II, folder 2: Carreño Program",US-Nyp,,,http://documentingcarreno.org/items/show/320,http://catalog.nypl.org/record=b18275085~S1,,
1890,1896-02-20T19:30,Saal der Singakademie,Berlin,,Germany,"52.5200066, 13.404954","Schumann, Robert",Toccata,"Toccata, op. 7",,,,,"New York Public Library, Performing Arts Division: JOB – 88 – 4, Series II, folder 2: Carreño Program",US-Nyp,,,http://documentingcarreno.org/items/show/320,http://catalog.nypl.org/record=b18275085~S1,,
1890,1896-02-20T19:30,Saal der Singakademie,Berlin,,Germany,"52.5200066, 13.404954","Liszt, Franz",Etude Des-dur,"Études de concert, S.144 no. 3",,,,,"New York Public Library, Performing Arts Division: JOB – 88 – 4, Series II, folder 2: Carreño Program",US-Nyp,,,http://documentingcarreno.org/items/show/320,http://catalog.nypl.org/record=b18275085~S1,,
1890,1896-02-20T19:30,Saal der Singakademie,Berlin,,Germany,"52.5200066, 13.404954","Schubert, Franz / Liszt, Franz","Soirée de Vienne, valse","Soirées de Vienne, S.427",,,,,"New York Public Library, Performing Arts Division: JOB – 88 – 4, Series II, folder 2: Carreño Program",US-Nyp,,,http://documentingcarreno.org/items/show/320,http://catalog.nypl.org/record=b18275085~S1,,
1890,1896-02-20T19:30,Saal der Singakademie,Berlin,,Germany,"52.5200066, 13.404954","Liszt, Franz",Ungarische Rhapsodie No. 6,"Rhapsodie Hongroise no. 6, S.244/6",,,,,"New York Public Library, Performing Arts Division: JOB – 88 – 4, Series II, folder 2: Carreño Program",US-Nyp,,,http://documentingcarreno.org/items/show/320,http://catalog.nypl.org/record=b18275085~S1,,
1890,1896-02-26T19:30,Gebouw voor Kunsten en Wetenschappen,Hague,,Netherlands,"52.0704978, 4.3006999","Beethoven, Ludwig van","Pianoconcert nr. 5 in Es gr.t., op. 73 - Keizerconcert","Piano Concerto no. 5, op. 73",,,"Mengelberg, Willem",Royal Concertgebouw Orchestra,Stadsarchief Amsterdam,NL-Asta,,,,http://archief.concertgebouworkest.nl/nl/archief/zoeken/,,
1890,1896-02-26T19:30,Gebouw voor Kunsten en Wetenschappen,Hague,,Netherlands,"52.0704978, 4.3006999","Liszt, Franz",Fantaisie hongroise,"Fantasie über ungarische Volksmelodien, S.123",,,"Mengelberg, Willem",Royal Concertgebouw Orchestra,Stadsarchief Amsterdam,NL-Asta,,,,,,
1890,1896-02-26T19:30,Gebouw voor Kunsten en Wetenschappen,Hague,,Netherlands,"52.0704978, 4.3006999","Chopin, Fryderyk",Berceuse,"Berceuse, op. 57",,,"Mengelberg, Willem",Royal Concertgebouw Orchestra,Stadsarchief Amsterdam,NL-Asta,,,,,,
1890,1897-01-08T14:00,Carnegie Hall,New York,New York,United States,"40.7127837, -74.0059413","Rubinstein, Anton","Concerto No. 4 in D minor for Piano and Orchestra, Op. 70","Piano Concerto no. 4, op. 70",,,"Seidl, Anton",New York Philharmonic,Carnegie Hall Archives,US-Nycha,,,http://documentingcarreno.org/items/show/170,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=35459&pid=4294996644,,
1890,1897-01-09T20:15,Carnegie Hall,New York,New York,United States,"40.7127837, -74.0059413","Rubinstein, Anton","Concerto No. 4 in D minor for Piano and Orchestra, Op. 70","Piano Concerto no. 4, op. 70",,,"Seidl, Anton",New York Philharmonic,Carnegie Hall Archives,US-Nycha,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,http://documentingcarreno.org/items/show/171,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=22266&pid=4294996644,,
1890,1897-01-14T15:30,Waldorf Concert,New York,New York,United States,"40.7127837, -74.0059413","Bach, Johann Sebastian",Fantaisie - Chromatique and Fugue (Bülow's edition),"Chromatic Fantasia and Fugue, BWV 903",,Bülow's edition,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,,,,http://catalog.nypl.org/record=b18275085~S1,,
1890,1897-01-14T15:30,Waldorf Concert,New York,New York,United States,"40.7127837, -74.0059413","Beethoven, Ludwig van","Sonata Appassionata, Op.57","Piano Sonata no. 23, op. 57",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,,,,http://catalog.nypl.org/record=b18275085~S1,,
1890,1897-01-14T15:30,Waldorf Concert,New York,New York,United States,"40.7127837, -74.0059413","Chopin, Fryderyk",Prelude B flat,"Prelude in B-flat, op. 28",,Opus/number not identified,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,,,,http://catalog.nypl.org/record=b18275085~S1,,
1890,1897-01-14T15:30,Waldorf Concert,New York,New York,United States,"40.7127837, -74.0059413","Chopin, Fryderyk",Prelude G flat,"Prelude, op. 28 no. 13",,There is no Prelude in G flat. Possibly the F# major instead.,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,,,,http://catalog.nypl.org/record=b18275085~S1,,
1890,1897-01-14T15:30,Waldorf Concert,New York,New York,United States,"40.7127837, -74.0059413","Chopin, Fryderyk","Nocturne G major, op. 37","Nocturne, op. 37 no. 2",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,,,,http://catalog.nypl.org/record=b18275085~S1,,
1890,1897-01-14T15:30,Waldorf Concert,New York,New York,United States,"40.7127837, -74.0059413","Chopin, Fryderyk",Etude G flat,"Etude, op. 10 no. 5",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,,,,http://catalog.nypl.org/record=b18275085~S1,,
1890,1897-01-14T15:30,Waldorf Concert,New York,New York,United States,"40.7127837, -74.0059413","Chopin, Fryderyk","Polonaise A flat, op. 53","Polonaise in A-flat major, op.53",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,,,,http://catalog.nypl.org/record=b18275085~S1,,
1890,1897-01-14T15:30,Waldorf Concert,New York,New York,United States,"40.7127837, -74.0059413","Schubert, Franz","Impromptu op. 90, no. 3","Impromptu, D.899, no. 3",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,,,,http://catalog.nypl.org/record=b18275085~S1,,
1890,1897-01-14T15:30,Waldorf Concert,New York,New York,United States,"40.7127837, -74.0059413","Schubert, Franz / Liszt, Franz",Soirée de Vienne,"Soirées de Vienne, S.427",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,,,,http://catalog.nypl.org/record=b18275085~S1,,
1890,1897-01-14T15:30,Waldorf Concert,New York,New York,United States,"40.7127837, -74.0059413","Liszt, Franz",La Campanella (Étude),"La Campanella - Grandes études de Paganini, S.141",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,,,,http://catalog.nypl.org/record=b18275085~S1,,
1890,1897-01-14T15:30,Waldorf Concert,New York,New York,United States,"40.7127837, -74.0059413","Liszt, Franz",Sonetto del Petrarca,"Années de pèlerinage, deuxième annèe: Sonnetto del Petrarca, S.161",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,,,,http://catalog.nypl.org/record=b18275085~S1,,
1890,1897-01-14T15:30,Waldorf Concert,New York,New York,United States,"40.7127837, -74.0059413","Liszt, Franz",Rhapsodie Hongroise no. 6,"Rhapsodie Hongroise no. 6, S.244/6",,,,,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,,,,http://catalog.nypl.org/record=b18275085~S1,,
1890,1897-01-21T00:00,Carnegie Hall,New York,New York,United States,"40.7127837, -74.0059413","Beethoven, Ludwig van","Piano Sonata No. 14 in C-sharp Minor, Op. 27 (“Moonlight”), No. 2","Piano Sonata no. 14, op. 27 no. 2",,,,,Carnegie Hall Archives,US-Nycha,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=1958&pid=4294996644,,
1890,1897-01-21T00:00,Carnegie Hall,New York,New York,United States,"40.7127837, -74.0059413","Chopin, Fryderyk","Prelude in D-flat Major, Op. 28, No. 15","Prelude, op. 28 no. 15",,,,,Carnegie Hall Archives,US-Nycha,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,http://documentingcarreno.org/items/show/172,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=1958&pid=4294996644,,
1890,1897-01-21T00:00,Carnegie Hall,New York,New York,United States,"40.7127837, -74.0059413","Chopin, Fryderyk","Nocturne in C Minor, Op. 48, No. 1","Nocturne, op. 48 no. 1",,,,,Carnegie Hall Archives,US-Nycha,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,http://documentingcarreno.org/items/show/172,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=1958&pid=4294996644,,
1890,1897-01-21T00:00,Carnegie Hall,New York,New York,United States,"40.7127837, -74.0059413","Chopin, Fryderyk",Waltz in A-flat Major,"Waltz in A-flat major, op. 42",,,,,Carnegie Hall Archives,US-Nycha,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,http://documentingcarreno.org/items/show/172,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=1958&pid=4294996644,,
1890,1897-01-21T00:00,Carnegie Hall,New York,New York,United States,"40.7127837, -74.0059413","Chopin, Fryderyk",Ballade in A-flat Major,"Ballade in A-flat Major, op. 47",,,,,Carnegie Hall Archives,US-Nycha,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,http://documentingcarreno.org/items/show/172,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=1958&pid=4294996644,,
1890,1897-01-21T00:00,Carnegie Hall,New York,New York,United States,"40.7127837, -74.0059413","Rubinstein, Anton",Barcarolle,Barcarolle,,Opus/number not identified,,,Carnegie Hall Archives,US-Nycha,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,http://documentingcarreno.org/items/show/172,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=1958&pid=4294996644,,
1890,1897-01-21T00:00,Carnegie Hall,New York,New York,United States,"40.7127837, -74.0059413","Rubinstein, Anton",Valse-caprice in E-flat Major,Valse-Caprice in E-flat Major,,,,,Carnegie Hall Archives,US-Nycha,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,http://documentingcarreno.org/items/show/172,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=1958&pid=4294996644,,
1890,1897-01-21T00:00,Carnegie Hall,New York,New York,United States,"40.7127837, -74.0059413","Liszt, Franz",Etudes d'execution transcendante d'apres,"Etudes d'execution transcendante d'apres Paganini: La Campanella, S.140, no. 3",,,,,Carnegie Hall Archives,US-Nycha,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,http://documentingcarreno.org/items/show/172,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=1958&pid=4294996644,,
1890,1897-01-21T00:00,Carnegie Hall,New York,New York,United States,"40.7127837, -74.0059413","Beethoven, Ludwig van","Rondo in G Major, Op. 51, No. 2","Rondo, op. 51 no. 2",,,,,Carnegie Hall Archives,US-Nycha,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,http://documentingcarreno.org/items/show/172,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=1958&pid=4294996644,,
1890,1897-01-21T00:00,Carnegie Hall,New York,New York,United States,"40.7127837, -74.0059413","Schumann, Robert","Waldszenen: Vogel als Prophet, Op. 82, No. 7","Waldszenen: Vogel als Prophet, op. 82, no. 7",,,,,Carnegie Hall Archives,US-Nycha,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,http://documentingcarreno.org/items/show/172,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=1958&pid=4294996644,,
1890,1897-01-21T00:00,Carnegie Hall,New York,New York,United States,"40.7127837, -74.0059413","Schubert, Franz","Marche militaire in D Major, D. 733, No. 1","Marche Militaire, D. 733, no. 1",,,,,Carnegie Hall Archives,US-Nycha,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",US-Nyp,http://documentingcarreno.org/items/show/172,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=1958&pid=4294996644,,
1890,1897-02-19T14:30,Boston Music Hall,Boston,Massachusetts,United States,"42.3600825, -71.0588801","Rubinstein, Anton","Concerto for Piano No. 4 in D minor, op. 70","Piano Concerto no. 4, op. 70",,,"Paur, Emil",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1896-1897_BSO,,,,,http://archives.bso.org/Detail.aspx?UniqueKey=34000,,
1890,1897-02-20T20:00,Boston Music Hall,Boston,Massachusetts,United States,"42.3600825, -71.0588801","Rubinstein, Anton","Concerto for Piano No. 4 in D minor, op. 70","Piano Concerto no. 4, op. 70",,,"Paur, Emil",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1896-1897_BSO,,,,,http://archives.bso.org/Detail.aspx?UniqueKey=34001,,
1890,1897-02-22T20:15,Academy of Music,Philadelphia,Pennsylvania,United States,"39.9525839, -75.1652215","Rubinstein, Anton","Concerto for Piano No. 4 in D minor, op. 70","Piano Concerto no. 4, op. 70",,,"Paur, Emil",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1896-1897_BSO,,,,,http://archives.bso.org/Detail.aspx?UniqueKey=34307,,
1890,1897-02-23T20:00,Columbia Theater,Washington,District of Columbia,United States,"38.9071923, -77.0368707","Rubinstein, Anton","Concerto for Piano No. 4 in D minor, op. 70","Piano Concerto no. 4, op. 70",,,"Paur, Emil",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1896-1897_BSO,,,,,http://archives.bso.org/Detail.aspx?UniqueKey=34308,,
1890,1897-02-24T20:15,Music Hall,Baltimore,Maryland,United States,"39.2903848, -76.6121893","Grieg, Edvard","Concerto for Piano in A minor, op. 16","Piano Concerto in A minor, op. 16",,,"Paur, Emil",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1896-1897_BSO,,,,,http://archives.bso.org/Detail.aspx?UniqueKey=34309,,
1890,1897-02-25T20:15,Metropolitan Opera House,New York,New York,United States,"40.7127837, -74.0059413","Grieg, Edvard","Concerto for Piano in A minor, op. 16.","Piano Concerto in A minor, op. 16",,,"Paur, Emil",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1896-1897_BSO,,,,,http://archives.bso.org/Detail.aspx?UniqueKey=34310,,
1890,1897-02-26T20:15,Academy of Music,Brooklyn,New York,United States,"40.6781784, -73.9441579","Rubinstein, Anton","Concerto for Piano No. 4 in D minor, op. 70","Piano Concerto no. 4, op. 70",,,"Paur, Emil",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1896-1897_BSO,,,,,http://archives.bso.org/Detail.aspx?UniqueKey=34311,,
